730.0000	0.00833962
728.0000	0.00855282
726.0000	0.00863186
724.0000	0.00860639
722.0000	0.00866189
720.0000	0.0085936
718.0000	0.0086046
716.0000	0.00867861
714.0000	0.00879486
712.0000	0.00904965
710.0000	0.00906791
708.0000	0.00932089
706.0000	0.00979521
704.0000	0.0103971
702.0000	0.0110026
700.0000	0.0118744
698.0000	0.0129897
696.0000	0.0145806
694.0000	0.0168229
692.0000	0.0200018
690.0000	0.0251058
688.0000	0.0326651
686.0000	0.0443415
684.0000	0.0619538
682.0000	0.0884348
680.0000	0.12659
678.0000	0.178323
676.0000	0.243421
674.0000	0.318062
672.0000	0.395518
670.0000	0.464816
668.0000	0.514324
666.0000	0.535256
664.0000	0.524132
662.0000	0.484791
660.0000	0.426135
658.0000	0.359177
656.0000	0.293694
654.0000	0.235759
652.0000	0.187691
650.0000	0.1499
648.0000	0.12137
646.0000	0.100395
644.0000	0.085574
642.0000	0.075652
640.0000	0.0689473
638.0000	0.0647584
636.0000	0.0617797
634.0000	0.0596824
632.0000	0.0582915
630.0000	0.0572465
628.0000	0.0574464
626.0000	0.0589256
624.0000	0.0615634
622.0000	0.0658366
620.0000	0.0714496
618.0000	0.0780958
616.0000	0.0852284
614.0000	0.092066
612.0000	0.0977258
610.0000	0.101693
608.0000	0.103131
606.0000	0.101726
604.0000	0.0971083
602.0000	0.089915
600.0000	0.0804119
598.0000	0.0701762
596.0000	0.0603062
594.0000	0.0518179
592.0000	0.0449337
590.0000	0.0399045
588.0000	0.0362995
586.0000	0.0338618
584.0000	0.0322195
582.0000	0.0312396
580.0000	0.0308651
578.0000	0.0308936
576.0000	0.0313728
574.0000	0.0322555
572.0000	0.0337386
570.0000	0.0354552
568.0000	0.0377029
566.0000	0.0398642
564.0000	0.0419707
562.0000	0.043684
560.0000	0.0447803
558.0000	0.0450263
556.0000	0.0444426
554.0000	0.043377
552.0000	0.0422204
550.0000	0.0416899
548.0000	0.0427633
546.0000	0.046759
544.0000	0.0550536
542.0000	0.0688434
540.0000	0.0870913
538.0000	0.106493
536.0000	0.120676
534.0000	0.123942
532.0000	0.115078
530.0000	0.0994566
528.0000	0.0839503
526.0000	0.0722292
524.0000	0.0656892
522.0000	0.063807
520.0000	0.0658085
518.0000	0.0710965
516.0000	0.0796219
514.0000	0.0916668
512.0000	0.107065
510.0000	0.123285
508.0000	0.135971
506.0000	0.14178
504.0000	0.141321
502.0000	0.137951
500.0000	0.132962
498.0000	0.126691
496.0000	0.118293
494.0000	0.107589
492.0000	0.0961755
490.0000	0.0866206
488.0000	0.0803658
486.0000	0.0776135
484.0000	0.0775258
482.0000	0.0794453
480.0000	0.0823804
478.0000	0.085422
476.0000	0.0875646
474.0000	0.0884259
472.0000	0.088449
470.0000	0.087772
468.0000	0.0867947
466.0000	0.0855705
464.0000	0.08372
462.0000	0.0818365
460.0000	0.0808145
458.0000	0.0812454
456.0000	0.0834654
454.0000	0.0872119
452.0000	0.0920896
450.0000	0.0975016
448.0000	0.103169
446.0000	0.109051
444.0000	0.11559
442.0000	0.124236
440.0000	0.136623
438.0000	0.153334
436.0000	0.17487
434.0000	0.202144
432.0000	0.237873
430.0000	0.286432
428.0000	0.352613
426.0000	0.439337
424.0000	0.545249
422.0000	0.665881
420.0000	0.794948
418.0000	0.921775
416.0000	1.03999
414.0000	1.13841
412.0000	1.20617
410.0000	1.23446
408.0000	1.22671
406.0000	1.19583
404.0000	1.157
402.0000	1.12368
400.0000	1.09919
398.0000	1.08007
396.0000	1.05916
394.0000	1.03201
392.0000	0.996618
390.0000	0.954728
388.0000	0.909435
386.0000	0.865238
384.0000	0.825637
382.0000	0.79367
380.0000	0.768103
