730.0000	0.0103653
728.0000	0.0103359
726.0000	0.0101395
724.0000	0.0101233
722.0000	0.00997973
720.0000	0.0100541
718.0000	0.0101069
716.0000	0.00989936
714.0000	0.00968636
712.0000	0.00957787
710.0000	0.00919158
708.0000	0.00903777
706.0000	0.00886455
704.0000	0.00872716
702.0000	0.00866402
700.0000	0.00857614
698.0000	0.00849277
696.0000	0.00845287
694.0000	0.00842318
692.0000	0.0084705
690.0000	0.00872525
688.0000	0.0089482
686.0000	0.00920108
684.0000	0.00946549
682.0000	0.00973632
680.0000	0.0102067
678.0000	0.0102404
676.0000	0.0107137
674.0000	0.0109684
672.0000	0.011285
670.0000	0.0114315
668.0000	0.0116871
666.0000	0.0117368
664.0000	0.0116947
662.0000	0.0114022
660.0000	0.0112203
658.0000	0.0107737
656.0000	0.0104936
654.0000	0.0101849
652.0000	0.00993368
650.0000	0.00976241
648.0000	0.0096788
646.0000	0.00967147
644.0000	0.00947631
642.0000	0.0095222
640.0000	0.00940769
638.0000	0.00957275
636.0000	0.00946678
634.0000	0.00952042
632.0000	0.00954176
630.0000	0.00950628
628.0000	0.00954527
626.0000	0.0097641
624.0000	0.00959051
622.0000	0.00963761
620.0000	0.00964445
618.0000	0.00970916
616.0000	0.0097168
614.0000	0.00966948
612.0000	0.00968005
610.0000	0.00972567
608.0000	0.00978626
606.0000	0.00974623
604.0000	0.00972961
602.0000	0.00970745
600.0000	0.00988436
598.0000	0.00990776
596.0000	0.00987158
594.0000	0.00996753
592.0000	0.00985926
590.0000	0.00986628
588.0000	0.0099515
586.0000	0.00994212
584.0000	0.0100728
582.0000	0.0100379
580.0000	0.0100403
578.0000	0.0101018
576.0000	0.0101479
574.0000	0.0101751
572.0000	0.0102039
570.0000	0.0102702
568.0000	0.0102504
566.0000	0.010355
564.0000	0.0103434
562.0000	0.0104619
560.0000	0.0105086
558.0000	0.0105841
556.0000	0.0107677
554.0000	0.0109494
552.0000	0.0112027
550.0000	0.0113213
548.0000	0.0116296
546.0000	0.011877
544.0000	0.0120352
542.0000	0.0124992
540.0000	0.0128352
538.0000	0.013193
536.0000	0.013795
534.0000	0.0145084
532.0000	0.0152059
530.0000	0.0162092
528.0000	0.0173713
526.0000	0.0189043
524.0000	0.0207689
522.0000	0.0231643
520.0000	0.0262759
518.0000	0.0299923
516.0000	0.0347442
514.0000	0.0407112
512.0000	0.0481487
510.0000	0.0571595
508.0000	0.0681317
506.0000	0.0807842
504.0000	0.0956457
502.0000	0.112698
500.0000	0.131382
498.0000	0.151308
496.0000	0.172147
494.0000	0.192903
492.0000	0.2131
490.0000	0.231258
488.0000	0.247231
486.0000	0.260021
484.0000	0.269533
482.0000	0.275607
480.0000	0.278687
478.0000	0.279391
476.0000	0.278593
474.0000	0.277465
472.0000	0.277184
470.0000	0.278149
468.0000	0.281414
466.0000	0.287084
464.0000	0.294528
462.0000	0.303232
460.0000	0.312142
458.0000	0.319833
456.0000	0.325761
454.0000	0.328719
452.0000	0.32845
450.0000	0.325072
448.0000	0.318969
446.0000	0.310792
444.0000	0.3016
442.0000	0.292293
440.0000	0.283484
438.0000	0.276076
436.0000	0.269902
434.0000	0.264812
432.0000	0.260897
430.0000	0.256887
428.0000	0.252376
426.0000	0.246792
424.0000	0.239738
422.0000	0.231107
420.0000	0.221567
418.0000	0.211199
416.0000	0.200987
414.0000	0.190904
412.0000	0.18185
410.0000	0.173455
408.0000	0.165711
406.0000	0.159426
404.0000	0.152999
402.0000	0.146539
400.0000	0.140198
398.0000	0.133466
396.0000	0.126364
394.0000	0.119555
392.0000	0.113056
390.0000	0.107035
388.0000	0.101959
386.0000	0.097456
384.0000	0.0935224
382.0000	0.0899614
380.0000	0.08692
