730.0000	0.00505363
728.0000	0.00521786
726.0000	0.00525526
724.0000	0.00536905
722.0000	0.00539026
720.0000	0.00545209
718.0000	0.0054985
716.0000	0.00548947
714.0000	0.00558824
712.0000	0.00560342
710.0000	0.00561394
708.0000	0.00591547
706.0000	0.00595959
704.0000	0.00590002
702.0000	0.00586007
700.0000	0.00590554
698.0000	0.0060387
696.0000	0.00616308
694.0000	0.00627926
692.0000	0.00658263
690.0000	0.00718174
688.0000	0.00774112
686.0000	0.0082585
684.0000	0.00904201
682.0000	0.0100695
680.0000	0.0115875
678.0000	0.0130249
676.0000	0.0151756
674.0000	0.017264
672.0000	0.0195107
670.0000	0.0215152
668.0000	0.0228677
666.0000	0.0232888
664.0000	0.0228315
662.0000	0.0214278
660.0000	0.0195853
658.0000	0.0172908
656.0000	0.0151323
654.0000	0.0132285
652.0000	0.011592
650.0000	0.0105517
648.0000	0.00967233
646.0000	0.00905126
644.0000	0.00863271
642.0000	0.00835565
640.0000	0.00808956
638.0000	0.0079762
636.0000	0.00797476
634.0000	0.00800483
632.0000	0.00790791
630.0000	0.00786348
628.0000	0.00776651
626.0000	0.00802988
624.0000	0.00803271
622.0000	0.00822868
620.0000	0.00834683
618.0000	0.0085075
616.0000	0.00872717
614.0000	0.00903542
612.0000	0.00915956
610.0000	0.00929359
608.0000	0.0094981
606.0000	0.00948906
604.0000	0.00927725
602.0000	0.00906663
600.0000	0.00878997
598.0000	0.00864984
596.0000	0.00831654
594.0000	0.00824099
592.0000	0.00790243
590.0000	0.00774586
588.0000	0.00782726
586.0000	0.00772737
584.0000	0.00781274
582.0000	0.00774504
580.0000	0.00774921
578.0000	0.0077734
576.0000	0.00783707
574.0000	0.00793978
572.0000	0.00807371
570.0000	0.00809873
568.0000	0.00830231
566.0000	0.00836924
564.0000	0.0085337
562.0000	0.00876418
560.0000	0.00873252
558.0000	0.00883178
556.0000	0.00905068
554.0000	0.00916982
552.0000	0.00941287
550.0000	0.00952953
548.0000	0.00976208
546.0000	0.0100347
544.0000	0.0104523
542.0000	0.0112038
540.0000	0.0120026
538.0000	0.0128922
536.0000	0.0136897
534.0000	0.0142512
532.0000	0.0144457
530.0000	0.0146049
528.0000	0.0148435
526.0000	0.0152207
524.0000	0.0159155
522.0000	0.0169372
520.0000	0.0182458
518.0000	0.019909
516.0000	0.0220508
514.0000	0.0247603
512.0000	0.0283681
510.0000	0.032866
508.0000	0.0385039
506.0000	0.0457871
504.0000	0.0551576
502.0000	0.0674643
500.0000	0.0834769
498.0000	0.103709
496.0000	0.129214
494.0000	0.16001
492.0000	0.196341
490.0000	0.237425
488.0000	0.282052
486.0000	0.328681
484.0000	0.374628
482.0000	0.416837
480.0000	0.451997
478.0000	0.477227
476.0000	0.49068
474.0000	0.492019
472.0000	0.482548
470.0000	0.465944
468.0000	0.447119
466.0000	0.430757
464.0000	0.421645
462.0000	0.422119
460.0000	0.433197
458.0000	0.452502
456.0000	0.477654
454.0000	0.5045
452.0000	0.529637
450.0000	0.549226
448.0000	0.560786
446.0000	0.562676
444.0000	0.554682
442.0000	0.538261
440.0000	0.515965
438.0000	0.490378
436.0000	0.465538
434.0000	0.444591
432.0000	0.429999
430.0000	0.422464
428.0000	0.421187
426.0000	0.423865
424.0000	0.426675
422.0000	0.426789
420.0000	0.422823
418.0000	0.413637
416.0000	0.399873
414.0000	0.382258
412.0000	0.36303
410.0000	0.343253
408.0000	0.324692
406.0000	0.309454
404.0000	0.296282
402.0000	0.286366
400.0000	0.277686
398.0000	0.268748
396.0000	0.257824
394.0000	0.24527
392.0000	0.231177
390.0000	0.216345
388.0000	0.20253
386.0000	0.189995
384.0000	0.179528
382.0000	0.170715
380.0000	0.163632
