730.0000	0.00795036
728.0000	0.00799625
726.0000	0.00808364
724.0000	0.00820028
722.0000	0.00831721
720.0000	0.00844448
718.0000	0.00873407
716.0000	0.00896544
714.0000	0.00928988
712.0000	0.00969344
710.0000	0.0100724
708.0000	0.0107602
706.0000	0.0114645
704.0000	0.0123874
702.0000	0.0135395
700.0000	0.0149105
698.0000	0.0166106
696.0000	0.0186699
694.0000	0.0213264
692.0000	0.0249455
690.0000	0.0299052
688.0000	0.0366711
686.0000	0.0463612
684.0000	0.0604833
682.0000	0.0814677
680.0000	0.113174
678.0000	0.15925
676.0000	0.224265
674.0000	0.310666
672.0000	0.418736
670.0000	0.541949
668.0000	0.666986
666.0000	0.776277
664.0000	0.850325
662.0000	0.874658
660.0000	0.845243
658.0000	0.769204
656.0000	0.66325
654.0000	0.546777
652.0000	0.436809
650.0000	0.343295
648.0000	0.270012
646.0000	0.215893
644.0000	0.177382
642.0000	0.150783
640.0000	0.133212
638.0000	0.123057
636.0000	0.118255
634.0000	0.117887
632.0000	0.120906
630.0000	0.126673
628.0000	0.134414
626.0000	0.14357
624.0000	0.15253
622.0000	0.160544
620.0000	0.166533
618.0000	0.169929
616.0000	0.170964
614.0000	0.16983
612.0000	0.166555
610.0000	0.161308
608.0000	0.153872
606.0000	0.14463
604.0000	0.134185
602.0000	0.123083
600.0000	0.111947
598.0000	0.102226
596.0000	0.0945178
594.0000	0.0895216
592.0000	0.0874237
590.0000	0.0881207
588.0000	0.0911211
586.0000	0.0952171
584.0000	0.0993758
582.0000	0.102535
580.0000	0.104
578.0000	0.103648
576.0000	0.101665
574.0000	0.0987444
572.0000	0.095026
570.0000	0.0905424
568.0000	0.0853471
566.0000	0.0797172
564.0000	0.0735629
562.0000	0.067683
560.0000	0.0621076
558.0000	0.0573323
556.0000	0.0535517
554.0000	0.0505604
552.0000	0.0487822
550.0000	0.0478023
548.0000	0.0476981
546.0000	0.048024
544.0000	0.0488433
542.0000	0.0498465
540.0000	0.0509157
538.0000	0.0517821
536.0000	0.0524629
534.0000	0.052834
532.0000	0.0527049
530.0000	0.0520651
528.0000	0.0511316
526.0000	0.0496292
524.0000	0.0477197
522.0000	0.0456203
520.0000	0.0431672
518.0000	0.0409788
516.0000	0.0389807
514.0000	0.0374568
512.0000	0.0365741
510.0000	0.0360686
508.0000	0.0360351
506.0000	0.0363848
504.0000	0.0371347
502.0000	0.0381143
500.0000	0.0393868
498.0000	0.0408011
496.0000	0.0422624
494.0000	0.0442749
492.0000	0.0467249
490.0000	0.0499524
488.0000	0.0541944
486.0000	0.0599674
484.0000	0.0678269
482.0000	0.0778906
480.0000	0.090206
478.0000	0.104157
476.0000	0.118172
474.0000	0.130244
472.0000	0.13854
470.0000	0.141564
468.0000	0.139582
466.0000	0.133935
464.0000	0.126716
462.0000	0.120331
460.0000	0.117139
458.0000	0.118004
456.0000	0.124051
454.0000	0.135921
452.0000	0.154898
450.0000	0.182937
448.0000	0.223741
446.0000	0.282038
444.0000	0.36442
442.0000	0.477618
440.0000	0.622976
438.0000	0.790794
436.0000	0.957207
434.0000	1.09085
432.0000	1.16753
430.0000	1.18224
428.0000	1.14883
426.0000	1.08697
424.0000	1.016
422.0000	0.952468
420.0000	0.909393
418.0000	0.887183
416.0000	0.882986
414.0000	0.886916
412.0000	0.890004
410.0000	0.883596
408.0000	0.865412
406.0000	0.836541
404.0000	0.797672
402.0000	0.751297
400.0000	0.701956
398.0000	0.656116
396.0000	0.619045
394.0000	0.59471
392.0000	0.580541
390.0000	0.57369
388.0000	0.571453
386.0000	0.570424
384.0000	0.568794
382.0000	0.565137
380.0000	0.560119
